title,director,year,country,criticScore,userScore,poster,rtUrl,imdbRating,imdbKeywords
Jesus Christ Vampire Hunter,Lee Gordon Demarbre,2001,Canada,78,58%,https://resizing.flixster.com/VSYVRLR8Ycg0rvzuCx7IlCr6ePU=/206x305/v1.bTsxMTYxNDkwMDtqOzE3MzY5OzEyMDA7MzUyOzUwMA,https://rottentomatoes.com/m/jesus_christ_vampire_hunter,5.2,vampire::gore
Kairo,Kiyoshi Kurosawa,2001,Japan,,,,,6.6,possession::ghost::isolation
Killer Buzz,Jeff Hare,2001,United States,,9%,https://resizing.flixster.com/IisDsvyGYrSBGELpGkC7w42a6sg=/206x305/v1.bTsxMTU0NTg5NjtqOzE3MzY4OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/killer_buzz,3.3,
Love Bites,Antoine de Caunes,2001,France,,43%,https://resizing.flixster.com/Pn3avRjzmtl0SZL7W9ddmnp-8o4=/206x305/v1.bTsxMTI5NzgzNDtqOzE3MzY1OzEyMDA7MTUxMzsyMTM4,https://rottentomatoes.com/m/love_bites,,
The Mangler 2,Michael Hamilton-Wright,2001,United States,,9%,https://resizing.flixster.com/SeUQmQZgSO-OWzv8WViKE-5Ktoo=/206x305/v1.bTsxMjE4OTIxNztqOzE3Mjg2OzEyMDA7OTU7MTQw,https://rottentomatoes.com/m/mangler_2,,
Mimic 2,Jean de Segonzac,2001,United States,8,11%,https://resizing.flixster.com/M0KYPMpQkQzO7gaNKLtbGhgMIp8=/206x305/v1.bTsxMTYxNTE3MTtqOzE3MzY5OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/mimic_2,4.5,
Mulva: Zombie Ass Kicker!,Chris Seaver,2001,United States,,,,,2.8,zombie::gore
The Mummy Returns,Stephen Sommers,2001,United States,47,63%,https://resizing.flixster.com/N5e77NGvp_gX20DJlpYNuF1Y_FA=/206x305/v1.bTsxMTE3MzY1OTtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/mummy_returns,6.3,monster
Mutation 2: Generation Dead,Timo Rose,2001,Germany,,,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/mutation-2-generation-dead-mutation-2-die-generation-des-todes,4.8,
The Others,Alejandro Amen&aacute;bar,2001,United States & Spain,83,77%,https://resizing.flixster.com/lDCwQ-AcRzNF61hkgthEMN1kyDQ=/206x305/v1.bTsxMTIwOTM1NjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/1109257-others,7.6,haunting::ghost::haunted house
Plaga Zombie: Mutant Zone,Pablo Par&eacute;s,2001,Argentina,,,,,6.0,zombie
Raptor,Jay Andrews,2001,United States,,22%,https://resizing.flixster.com/BnTQWHMUL4dEpAYMUkxQJ557j-c=/206x305/v1.bTsxMTYxNTQ0ODtqOzE3MzY5OzEyMDA7NzMwOzEzMjM,https://rottentomatoes.com/m/raptor,,
The Resurrection Game,Mike Watt,2001,United States,,,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/the-resurrection-game-necromaniac,3.7,zombie
Route 666,William Wesley,2001,United States,,27%,https://resizing.flixster.com/t_a8KD-JQvOJzMDwPcp36hc5QRk=/206x305/v1.bTsxMTYxNTUyMTtqOzE3MzY5OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/route_666,4.3,graveyard::zombie::gore::ghost
Scary Movie 2,Keenen Ivory Wayans,2001,United States,15,52%,https://resizing.flixster.com/h4oPyDkkd8oGG4qG5fNBvLk-c8I=/206x305/v1.bTsxMTM3MjM0ODtqOzE3MzY2OzEyMDA7MTIwMDsxNjAw,https://rottentomatoes.com/m/scary_movie_2,5.3,exorcism::demon::haunted house::ghost::possession
Session 9,Brad Anderson,2001,United States,63,64%,https://resizing.flixster.com/uXGldi8JjN2DkgqrY4smVCIovvw=/206x305/v1.bTsxMTIxMDI3NztqOzE3MzY0OzEyMDA7MTQyODsxOTA0,https://rottentomatoes.com/m/session_9,6.5,haunted house::graveyard::found footage
She Creature,Sebastian Gutierrez,2001,United States,20,42%,https://resizing.flixster.com/QQpM5sMymxe_N1y6UgN4Pp7vTMI=/206x305/v1.bTsxMTQ1Mzg5MTtqOzE3MzY3OzEyMDA7MTQ5MTsxOTg4,https://rottentomatoes.com/m/she_creature,5.9,
Soft for Digging,J.T. Petty,2001,United States,71,46%,https://resizing.flixster.com/UMq5y9MfmKgk7JVTlJMiL-79he0=/206x305/v1.bTsxMTIyNzkwMTtqOzE3MzY0OzEyMDA7MTUyMzsyMTU4,https://rottentomatoes.com/m/1144011-soft_for_digging,5.8,
Sorum,Yoon Jong-chan,2001,South Korea,,43%,https://resizing.flixster.com/bjp1RrWzLq5x665JMfreilK8SJg=/206x305/v1.bTsxMjE2NzM2NDtqOzE3Mjg1OzEyMDA7MTQ0OzIwNA,https://rottentomatoes.com/m/sorum,5.9,ghost
Stacy,Naoyuki Tomomatsu,2001,Japan,,53%,https://resizing.flixster.com/dTIaDPbSS3QxaOL_tnNhaaadKPc=/206x305/v1.bTsxMTYxNjA2NztqOzE3MzY5OzEyMDA7MzM1OzQ3NQ,https://rottentomatoes.com/m/stacy,,
There is a Secret in my Soup,Yeung Chi Kin,2001,Hong Kong,,17%,https://resizing.flixster.com/PrOTmk6D90H1D4qCr_Q1hDKdpDY=/206x305/v1.bTsxMjEyMjgyNDtqOzE3Mjg1OzEyMDA7OTg7MTM5,https://rottentomatoes.com/m/there_is_a_secret_in_my_soup,4.4,
Thir13en Ghosts,Steve Beck,2001,United States,14,48%,https://resizing.flixster.com/D2f3PKI1aHgMThKvRMjSC3Z1S8w=/206x305/v1.bTsxMTI5MDg3NTtqOzE3MzY1OzEyMDA7MjczMDszNjQw,https://rottentomatoes.com/m/thirteen_ghosts,5.5,ghost::gore::haunted house
Tomie: Rebirth,Takashi Shimizu,2001,Japan,,29%,https://resizing.flixster.com/jZb-T52waBX8oUq9xLpXSRc3zGk=/206x305/v1.bTsxMjEwOTU2NjtqOzE3Mjg1OzEyMDA7NDU1OzY0OA,https://rottentomatoes.com/m/tomie_rebirth,5.6,monster::gore
Tremors 3: Back to Perfection,Brent Maddock,2001,United States,67,33%,https://resizing.flixster.com/LywU-plC9v3vvzl4ciAqrn-PSik=/206x305/v1.bTsxMTIwNDU1NztqOzE3MzY0OzEyMDA7MTE3NjsxNTY4,https://rottentomatoes.com/m/tremors_3_back_to_perfection,5.4,monster
Trouble Every Day,Claire Denis,2001,France,49,56%,https://resizing.flixster.com/_YSmuNJrp-BMtwz09BiQEwvAqEc=/206x305/v1.bTsxMTYyMTg5MjtqOzE3MzY5OzEyMDA7NzUwOzEwMDA,https://rottentomatoes.com/m/trouble_every_day,6.0,vampire::gore::hotel
Visible Secret,Ann Hui,2001,Hong Kong,,,,,5.9,ghost
Wendigo,Larry Fessenden,2001,United States,,,,,5.0,haunting::haunted house::ghost
Wishmaster 3: Beyond Gates Of Hell,Chris Angel,2001,United States,,15%,https://resizing.flixster.com/IIm1zMZt2Cn_YNgAe23F6xDXEsU=/206x305/v1.bTsxMTYxNTA3NjtqOzE3MzY5OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/wishmaster_3_beyond_the_gates_of_hell,3.5,gore
28 Days Later,Danny Boyle,2002,United Kingdom,,,,,7.6,zombie::infection::isolation::gore
Blade II,Guillermo del Toro,2002,United States,57,68%,https://resizing.flixster.com/D_jcpCz6SPGPeLm1btqTjT7dkH8=/206x305/v1.bTsxMTE2OTY1MTtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/blade_ii,6.7,vampire::gore
Blood Feast 2: All U Can Eat,Herschell Gordon Lewis,2002,United States,,,,,5.9,possession::gore
Blood Gnome,John Lechago,2002,United States,,,,,,
The Brotherhood III: Young Demons,David DeCoteau,2002,Canada & United States,,,,,,
Bubba Ho-Tep,Don Coscarelli,2002,United States,,,,,7.2,
Cabin Fever,Eli Roth,2002,United States,63,44%,https://resizing.flixster.com/MRpKm8ZI-UOGVG36GbaaEL6_QWg=/206x305/v1.bTsxMTI5MTI3NTtqOzE3MzY1OzEyMDA7MTg3NTsyNTAw,https://rottentomatoes.com/m/1125409-cabin_fever,,
Carrie,David Carson,2002,United States,,49%,https://resizing.flixster.com/neVIshWHAScwhsQwEznRfDo7Dq8=/206x305/v1.bTsxMTIwNjM2NDtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/1123000-carrie,,
Close your Eyes,Nick Willing,2002,United States,46,35%,https://resizing.flixster.com/LIDA_tg42Oo6sAQMufRSldDF4yg=/206x305/v1.bTsxMTYxNTUyMjtqOzE3MzY5OzEyMDA7NjMwOzg0MA,https://rottentomatoes.com/m/close_your_eyes_2002,6.2,based on novel
Dark Water,Hideo Nakata,2002,Japan,77,65%,https://resizing.flixster.com/cN8mknPGGn1qEA060qO652GVjFw=/206x305/v1.bTsxMTI5NTA5NTtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/10002114-dark_water,,
Darkness,Jaume Balaguer&oacute;,2002,Spain,,,,,,
Dead Above Ground,Chuck Bowman,2002,United States,,,,,3.1,slasher
Dead and Rotting,David P. Barton,2002,United States,,25%,https://resizing.flixster.com/lekjy4lLSBfe9z58HwigAu3LJR8=/206x305/v1.bTsxMTMwNDcxNTtqOzE3MzY1OzEyMDA7MTUxODsyMTU0,https://rottentomatoes.com/m/dead_and_rotting,,
Death Factory,Brad Sykes,2002,United States,,,,,,
Deathbed,Danny Draven,2002,United States,,9%,https://resizing.flixster.com/il69f5eGaQ00_LStT11wKFl2vW4=/206x305/v1.bTsxMTYxODk4OTtqOzE3MzY5OzEyMDA7Mzk5OzUzMg,https://rottentomatoes.com/m/deathbed,3.7,possession::ghost
Deathwatch,Michael J. Bassett,2002,Germany & United Kingdom,25,42%,https://resizing.flixster.com/PO8RHBwnqSgHQwF4CAIg6-OdHfs=/206x305/v1.bTsxMTIwOTc0NjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/deathwatch,6.0,ghost
Descendant,Kermit Christman,2002,United States,,5%,https://resizing.flixster.com/6aqjHlzmL4k9CXUZbh7vSxQVn6A=/206x305/v1.bTsxMTI3NDE2ODtqOzE3MzY1OzEyMDA7MTUxMzsyMTY2,https://rottentomatoes.com/m/descendant,,
Dog Soldiers,Neil Marshall,2002,United Kingdom & Luxembourg,79,79%,https://resizing.flixster.com/K5jxvay2eJFphbSK82mUDjHQccU=/206x305/v1.bTsxMTI5MDk1ODtqOzE3MzY1OzEyMDA7MTUxNTsyMDIw,https://rottentomatoes.com/m/dog_soldiers,6.8,werewolf::gore
Dolla Morte,Bill Zebub,2002,United States,,,,,,
"Dracula, Pages From a Virgin's Diary",Guy Maddin,2002,Canada,,,,,7.0,vampire::based on novel
Eight Legged Freaks,Ellory Elkayem,2002,United States,48,32%,https://resizing.flixster.com/RSc4dVV9xBlg3GnFZIJKIo_AAYM=/206x305/v1.bTsxMTIwODQ0ODtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/eight_legged_freaks,5.4,
The Eye,Danny Pang,2002,Hong Kong & Singapore,,,,,,
Fear of the Dark,K.C. Bascombe,2002,Canada,,41%,https://resizing.flixster.com/1G2ofPw1UNR3MGc9-8ANLuByW8I=/206x305/v1.bTsxMTYxNDQ2MDtqOzE3MzY5OzEyMDA7MzM3OzQ3NQ,https://rottentomatoes.com/m/fear_of_the_dark,,
FeardotCom,William Malone,2002,United States,3,17%,https://resizing.flixster.com/oHV_R_Dw7WyMoze1pLUT8Ul9pN8=/206x305/v1.bTsxMTIxMDMyMjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/feardotcom_2002,3.3,gore::ghost
Ghost Ship,Steve Beck,2002,United States,14,37%,https://resizing.flixster.com/QmVTDHMR1b9LTembL8VxmWvBjdI=/206x305/v1.bTsxMTI5MTQ3NTtqOzE3MzY1OzEyMDA7MjQwMDszMjAw,https://rottentomatoes.com/m/ghost_ship,5.5,ghost::haunting::gore
Halloween: Resurrection,Rick Rosenthal,2002,United States,12,26%,https://resizing.flixster.com/v1bQkli4f14HZhzjlA_LxZqLqek=/206x305/v1.bTsxMTYxNDc3ODtqOzE3MzY5OzEyMDA7NjAwOzgwMA,https://rottentomatoes.com/m/halloween_resurrection,4.1,gore::slasher
Hunting Humans,Kevin Kangas,2002,,,34%,https://resizing.flixster.com/774nhR_wrpS04JMn7aitORNud04=/206x305/v1.bTsxMDg1NTU4MTtqOzE3MzYwOzEyMDA7MTEwOzE1MA,https://rottentomatoes.com/m/hunting_humans,4.5,gore
Jason X,James Isaac,2002,United States,19,24%,https://resizing.flixster.com/CKWcY80M-VrmIV4PlrMnFBbMpAI=/206x305/v1.bTsxMTE3MjYwODtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/jason_x,,
Ju-on: The Grudge,Takashi Shimizu,2002,Japan,,,,,6.7,haunted house::gore::possession::ghost
Killer Barbys vs. Dracula,Jesus Franco,2002,,,40%,https://resizing.flixster.com/ggsXyzyXAE7o1tpJ3lQNveNqgag=/206x305/v1.bTsxMTYyMTAxMjtqOzE3MzY5OzEyMDA7MzYwOzUxMA,https://rottentomatoes.com/m/killer_barbys_vs_dracula,2.8,vampire
Killer Bees,Scott Leberecht,2002,United States,,31%,https://resizing.flixster.com/oZh8PR9RrZxRGZp-SGwnNJu4f08=/206x305/v1.bTsxMTIxNDAwMDtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/killer_bees_2002,,
Killjoy 2: Deliverance from Evil,Tammi Sutton,2002,,,23%,https://resizing.flixster.com/edCUqoAUm-sN8ud8EHSyoJ7SuVI=/206x305/v1.bTsxMTYxODcxNjtqOzE3MzY5OzEyMDA7Nzg4OzEwNTA,https://rottentomatoes.com/m/killjoy_2_deliverance_from_evil_2002,3.2,clown
Long Time Dead,Marcus Adams,2002,United Kingdom,,,,,4.9,possession::slasher
Make a Wish,Sharon Ferranti,2002,United States,0,18%,https://resizing.flixster.com/VdmhcCHA2HUAsE2FTaMI3H4orL0=/206x305/v1.bTsxMTU0NzI5NDtqOzE3MzY4OzEyMDA7NDYyOzY0OA,https://rottentomatoes.com/m/make_a_wish,,
Mal&eacute;fique,Eric Valette,2002,France,,,,,,
May,Lucky McKee,2002,United States,,,,,,
Mutation 3&nbsp;&ndash; Century of the Dead,Timo Rose,2002,Germany,,,,,,
My Little Eye,Marc Evans,2002,United States & United Kingdom & France,67,38%,https://resizing.flixster.com/C3Fjsdbjmx93_YxmAEQ9K2a1DtQ=/206x305/v1.bTsxMTIxMDMxMTtqOzE3MzY0OzEyMDA7MTA1MDsxNDAw,https://rottentomatoes.com/m/my_little_eye,5.6,slasher::gore
Nine Lives,Andrew Green,2002,United States,,27%,https://resizing.flixster.com/SbZTZqsHwwvs0jrsCB6WadqVuao=/206x305/v1.bTsxMjE4ODg0NjtqOzE3Mjg2OzEyMDA7OTAwOzEyMDA,https://rottentomatoes.com/m/1131106-nine_lives,,
Phone,Ahn Byeong-ju,2002,South Korea,63,62%,https://resizing.flixster.com/7WssSW2838wJo-A0t9uglLjtSlA=/206x305/v1.bTsxMTYxNDk1NTtqOzE3MzY5OzEyMDA7MzU3OzUwMA,https://rottentomatoes.com/m/phone,7.1,
Project Viper,Jay Andrews,2002,United States,,9%,https://resizing.flixster.com/GCHI0vRKpBp-MrzsgeARKW6gDVE=/206x305/v1.bTsxMTU0NjUwOTtqOzE3MzY4OzEyMDA7NDMyOzU3Ng,https://rottentomatoes.com/m/project_viper,3.6,monster::alien
Python II,Lee McConnell,2002,United States,,29%,https://resizing.flixster.com/P_qNvT0KpBXO6KSRtAFXF0PRbrI=/206x305/v1.bTsxMTIyMDY4OTtqOzE3MzY0OzEyMDA7MTQ4MTsxOTc0,https://rottentomatoes.com/m/python_ii,2.8,snake
Queen of the Damned,Michael Rymer,2002,United States,17,66%,https://resizing.flixster.com/K-bf5KQk8xeO7hK6IqtM3XT3TIk=/206x305/v1.bTsxMTE2OTcyNDtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/queen_of_the_damned,5.3,vampire::based on novel
Resident Evil,Paul W.S. Anderson,2002,United States,34,68%,https://resizing.flixster.com/wXt-pqtx2mLHWuymehA2n1coih0=/206x305/v1.bTsxMTE2OTg3NztqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/resident_evil,,
The Ring,Gore Verbinski,2002,United States,71,48%,https://resizing.flixster.com/Nx3lriodWBG9CnVdurDArV12-bU=/206x305/v1.bTsxMTYxNDI2NTtqOzE3MzY5OzEyMDA7NTgyOzc3Ng,https://rottentomatoes.com/m/the_ring,,
Rose Red,Craig R. Baxley,2002,United States,,,,,6.7,haunted house::zombie::doll::ghost
Shark Attack 3: Megalodon,David Worth,2002,United States,,,,,2.8,shark
Slash,Neal Sundstrom,2002,,,,,,,
They,Robert Harmon,2002,United States,38,24%,https://resizing.flixster.com/-qrVh7UagBkn6Qeu0R__KsIvo5A=/206x305/v1.bTsxMTU0NTAxODtqOzE3MzY4OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/1115907-1115907-they,,
Three,Kim Ji-Woon,2002,South Korea & Thailand & Hong Kong,,,,,,
Tsui Hark's Vampire Hunters,Wellson Chin,2002,Hong Kong & Japan & Netherlands,29,18%,https://resizing.flixster.com/BuO1dzehjaIFNIDZ3EW247zBhCg=/206x305/v1.bTsxMjEwOTYyNDtqOzE3Mjg1OzEyMDA7Mjg0OzQwNQ,https://rottentomatoes.com/m/tsui_harks_vampire_hunters,,
Wishcraft,"Danny Graves, Richard Wenk",2002,United States,,27%,https://resizing.flixster.com/kmSZJ1X1iDSuiel9i1UpHVEH13I=/206x305/v1.bTsxMTIxNjM3MTtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/wishcraft,5.1,slasher
Wishmaster: The Prophecy Fulfilled,Chris Angel,2002,United States,20,22%,https://resizing.flixster.com/nHIxz4K973XQ8K_YGSpT2GMNPm8=/206x305/v1.bTsxMTYxNTA3NztqOzE3MzY5OzEyMDA7NzY4OzEwMjQ,https://rottentomatoes.com/m/wishmaster_the_prophecy_fulfilled,4.0,
Witchcraft XII: In the Lair of the Serpent,Brad Sykes,2002,United States,,0%,https://resizing.flixster.com/Wj_L0_Ug7FI7GjWRQXL0O3rj7fw=/206x305/v1.bTsxMTU1MTY2OTtqOzE3MzY4OzEyMDA7NTAwOzc1MA,https://rottentomatoes.com/m/witchcraft_xii_in_the_lair_of_the_serpent,3.2,
Wolfhound,Donovan Kelly,2002,United States,,32%,https://resizing.flixster.com/ZOs9OfFsFdIVyqm7KiOdzh9Ca1A=/206x305/v1.bTsxMTIxMzU1OTtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/1114992-wolfhound,3.6,werewolf
Wolves of Wall Street,David DeCoteau,2002,United States,,28%,https://resizing.flixster.com/uQdlNYCRWcQl7oskB9NUDTmjJxk=/206x305/v1.bTsxMTU0NzA2MDtqOzE3MzY4OzEyMDA7NjAwOzgwMA,https://rottentomatoes.com/m/wolves_of_wall_street,2.5,
Acacia,Park Ki-Yong,2003,South Korea,,45%,https://resizing.flixster.com/x9U8ABXFB9mTdLu4nBlW-7XSNOg=/206x305/v1.bTsxMjE2Njk3NDtqOzE3Mjg1OzEyMDA7MTQ0OzE5Ng,https://rottentomatoes.com/m/acacia,,
Battlefield Baseball,Yudai Yamaguchi,2003,Japan,78,60%,https://resizing.flixster.com/Yi9o82YDDVtv4vMZmvaQcRMiLIk=/206x305/v1.bTsxMjE4OTAzMTtqOzE3Mjg2OzEyMDA7OTY7MTQw,https://rottentomatoes.com/m/battlefield_baseball,5.8,gore::zombie
Before I Die,Joel D. Wynkoop,2003,United States,,,https://resizing.flixster.com/RxewJya84VIeK-1TPrDVgSLUel0=/206x305/v1.bTsxMjE3NDkxNjtqOzE3Mjg1OzEyMDA7MTQ0OzIwMw,https://rottentomatoes.com/m/before_i_die,,
Beyond Re-Animator,Brian Yuzna,2003,Spain & United States,45,39%,https://resizing.flixster.com/oELCjgHtQeq_QTfqNQdm2FK4zHY=/206x305/v1.bTsxMTM3MjYwMztqOzE3MzY2OzEyMDA7MTIwMDsxNjAw,https://rottentomatoes.com/m/beyond_reanimator,5.9,gore::zombie
Blood Sisters,Joe Castro,2003,United States,,,,,,
The Bone Snatcher,Jason Wulfsohn,2003,United States & South Africa,0,17%,https://resizing.flixster.com/uy0ON9Pg1U5Cey5uuTWQYtbMc5o=/206x305/v1.bTsxMTI5MjIxNjtqOzE3MzY1OzEyMDA7OTAwOzEyMDA,https://rottentomatoes.com/m/bone_snatcher,4.3,
The Bonesetter,Brett Kelly,2003,Canada,,,,,2.4,
China White Serpentine,"Eric Stanze, Robin Garrels",2003,United States,,,https://resizing.flixster.com/9Pxsk9Sl96tyR4wD3i0iKomS5_M=/206x305/v1.bTsxMjI1NDg1MztqOzE3Mjg2OzEyMDA7MTUzODsyMTMy,https://rottentomatoes.com/m/china_white_serpentine,4.7,
Creepies,Jeff Leroy,2003,United States,,38%,https://resizing.flixster.com/dSQNIME14JEoaUbNxKfR1Mi7n8U=/206x305/v1.bTsxMTYyMzY4MztqOzE3MzY5OzEyMDA7NjY2Ozg2MQ,https://rottentomatoes.com/m/creepies_2003,,
Darkness Falls,Jonathan Liebesman,2003,United States,9,34%,https://resizing.flixster.com/zmzu7fA7RXt346mV4dyUpoNSz14=/206x305/v1.bTsxMTIwNzg1MjtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/darkness_falls,4.9,ghost
Dead End,Jean-Baptiste Andrea,2003,France & United States,75,60%,https://resizing.flixster.com/rbzF4N1fdd7oGl2riF4Fy0-TQYE=/206x305/v1.bTsxMTI5NTA5MztqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/10003925-dead_end,,
Decoys,Matthew Hastings,2003,Canada,,,,,,
Dreamcatcher,Lawrence Kasdan,2003,United States,30,35%,https://resizing.flixster.com/hjilIc2OCjUnSgWl83E5zQCSaNY=/206x305/v1.bTsxMTI5MTMyODtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/dreamcatcher,5.5,based on novel::alien::infection::monster::possession::gore
Final Destination 2,David R. Ellis,2003,United States,48,58%,https://resizing.flixster.com/ieNlKQ8JEC3jxvaYCH30YHZmHG4=/206x305/v1.bTsxMTM3MjQ1ODtqOzE3MzY2OzEyMDA7MjI1MDszMDAw,https://rottentomatoes.com/m/final_destination_2,6.2,gore
Flesh for the Beast,Terry M. West,2003,United States,50,29%,https://resizing.flixster.com/IJgq84oujXXo13Q3oyyAwoYuo4U=/206x305/v1.bTsxMTIxODM3MztqOzE3MzY0OzEyMDA7MTUzMDsyMTQw,https://rottentomatoes.com/m/flesh_for_the_beast,3.2,zombie::haunted house::gore::ghost
Freddy vs. Jason,Ronny Yu,2003,United States,41,50%,https://resizing.flixster.com/GdU8IK0ie421wr0k9XR4E-DkKlY=/206x305/v1.bTsxMTE3MjYwNjtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/freddy_vs_jason,5.8,slasher::demon::zombie::ghost::gore
GoreGoyles: First Cut,,2003,Canada,,,,,4.2,zombie::satanism::gore
Gozu,Takashi Miike,2003,Japan,71,81%,https://resizing.flixster.com/nyN4x6ywIRP6I4XH7vWKQ2Pynnk=/206x305/v1.bTsxMTYxODE2MztqOzE3MzY5OzEyMDA7Nzg2OzEwNDg,https://rottentomatoes.com/m/gozu,7.1,hotel::demon
Haute Tension,Alexandre Aja,2003,France,,,,,6.8,slasher::doll::home invasion::gore
House of the Dead,Uwe Boll,2003,United States & Germany & Canada,3,9%,https://resizing.flixster.com/PHaJVELDQU-67xem8HNy8hNUiuQ=/206x305/v1.bTsxMTI5MTM4NjtqOzE3MzY1OzEyMDA7MTIwMDsxNjAw,https://rottentomatoes.com/m/1126175-house_of_the_dead,2.0,monster::graveyard::gore::zombie
Into the Mirror,Kim Sung-ho,2003,South Korea,,55%,https://resizing.flixster.com/7BtAaeD2UytfB_hT-rqVzEefOp4=/206x305/v1.bTszMjM2ODAxO2o7MTczNjI7MTIwMDszMDE7MzU5,https://rottentomatoes.com/m/into_the_mirror,,
Jeepers Creepers II,Victor Salva,2003,United States,23,37%,https://resizing.flixster.com/v9OWQyl4Y0LKSouh0Fudyx7dcDU=/206x305/v1.bTsxMTI5MTAwMjtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/jeepers_creepers_2,5.6,gore::demon
Ju-on: The Grudge 2,Takashi Shimizu,2003,Japan,57,68%,https://resizing.flixster.com/_XSnKSz736DvRaDG72x8iSuiF6Y=/206x305/v1.bTszMDE5MjY0O2o7MTczNTk7MTIwMDs0MDA7NTcw,https://rottentomatoes.com/m/juon_the_grudge_2,,
The Last Horror Movie,Julian Richards,2003,United Kingdom,,,,,5.6,found footage
Leeches!,David DeCoteau,2003,United States,,18%,https://resizing.flixster.com/3yxMXLSRAhOA5_zd9j6-VNlJwR0=/206x305/v1.bTsxMTMwNjY5MjtqOzE3MzY1OzEyMDA7MTQ5NzsxOTk2,https://rottentomatoes.com/m/leeches,2.6,monster
Leprechaun: Back 2 tha Hood,Steven Ayromlooi,2003,United States,25,30%,https://resizing.flixster.com/3Vw1YmyeASbOtBtzRZouUZFng5o=/206x305/v1.bTsxMTM3Mjg0OTtqOzE3MzY2OzEyMDA7NDgxODs2NDI0,https://rottentomatoes.com/m/leprechaun_back_2_tha_hood,3.9,
Lethal Dose,Simon De Selva,2003,United Kingdom,,25%,https://resizing.flixster.com/5vzNhzH_KAVF82DRIflc6qCGaWM=/206x305/v1.bTsxMTIxNjQ3ODtqOzE3MzY0OzEyMDA7MTYwMDs5MDA,https://rottentomatoes.com/m/lethal_dose,4.2,
Love Object,Robert Parigi,2003,United States,42,57%,https://resizing.flixster.com/g_5SkU3zjfBRNFjfV9T9FKEcCX0=/206x305/v1.bTsxMTIxMDI1NjtqOzE3MzY0OzEyMDA7MTUwNDsyMDA1,https://rottentomatoes.com/m/1130198-love_object,6.4,doll
Malefic,Steve Sessions,2003,United States,,,https://resizing.flixster.com/TcKoeq22EG1URhouaXBnKmCJkwY=/206x305/v1.bTsxMTIzMzYyNztqOzE3MzY1OzEyMDA7MTQ5NzsyMTI3,https://rottentomatoes.com/m/malefic_2003,,
Mimic 3: Sentinel,J.T. Petty,2003,United States,60,15%,https://resizing.flixster.com/6CRrpw6yUsOFSjt7c6-EeItZRZA=/206x305/v1.bTsxMTIwOTk5NTtqOzE3MzY0OzEyMDA7MTQ0MzsxOTI0,https://rottentomatoes.com/m/mimic_3_sentinel,4.4,
Monster Man,Michael Davis,2003,United States,60,49%,https://resizing.flixster.com/NnD6GmS0EDIUnFTiMIR6J2K3Wxg=/206x305/v1.bTsxMTQ1MzkxNTtqOzE3MzY3OzEyMDA7MTUyMTsyMDI4,https://rottentomatoes.com/m/monster_man,5.9,witchcraft
Moon Child,Takahisa Zeze,2003,Japan,,,,,,
Octane,Marcus Adams,2003,United Kingdom,,,https://resizing.flixster.com/Fdg30_ioQL-2fqjAMxzxboLOlqc=/206x305/v1.bTsxMjE2MDcyOTtqOzE3Mjg1OzEyMDA7MTQ0OzE5Ng,https://rottentomatoes.com/m/high_octane_2,4.3,doll::vampire
The Park,Andrew Lau,2003,Hong Kong,,,,,,
